Shipment_ID,Origin_Region,Carrier_Name,Cargo_Type,Planned_ETA,Actual_Arrival,Weather_Index,Port_Congestion_Level,Distance_KM
SHP2349,China,OceanWave,Hazardous,10-10-2025,19-10-2025,4,0.17,5380
SHP2350,DE,AirFreight_Inc,Perishable,12-07-2025,15-07-2025,6,0.82,11987
SHP2351,CN,AirFreight_Inc,Perishable,26-06-2025,04-07-2025,9,0.65,14475
SHP2352,IN,FastLogistics,Hazardous,30-01-2025,01-02-2025,5,0.66,8302
SHP2353,India,FastLogistics,Standard,15-05-2025,13-05-2025,10,0.25,2427
SHP2354,Germany,GlobalShip,Perishable,04-01-2025,05-01-2025,4,0.23,14461
SHP2355,DE,FastLogistics,Hazardous,15-08-2025,25-08-2025,1,0.78,4317
SHP2356,United States,GlobalShip,Perishable,15-01-2025,23-01-2025,1,0.86,5288
SHP2357,USA,GlobalShip,Perishable,04-05-2025,14-05-2025,7,0.23,3338
SHP2358,U.S.,GlobalShip,Fragile,02-03-2025,28-02-2025,3,0.14,4274
SHP2359,U.S.,,Hazardous,22-06-2025,20-06-2025,5,0.88,14734
SHP2360,USA,AirFreight_Inc,Standard,30-04-2025,10-05-2025,7,0.27,12581
SHP2361,China,,Fragile,23-10-2025,25-10-2025,6,0.75,3241
SHP2362,IN,GlobalShip,Hazardous,27-04-2025,29-04-2025,6,0.03,4887
SHP2363,U.S.,,Standard,27-09-2025,27-09-2025,99,0.79,11994
SHP2364,USA,GlobalShip,Fragile,25-05-2025,01-06-2025,10,0.62,12025
SHP2365,IN,AirFreight_Inc,Fragile,28-05-2025,26-05-2025,1,0.68,6306
SHP2366,CN,FastLogistics,Hazardous,20-04-2025,29-04-2025,6,0.61,8107
SHP2367,United States,AirFreight_Inc,Fragile,26-10-2025,05-11-2025,2,0.56,13321
SHP2368,DE,,Perishable,23-10-2025,25-10-2025,7,0.28,3541
SHP2369,DE,AirFreight_Inc,Perishable,08-01-2025,13-01-2025,8,0.29,3596
SHP2370,China,AirFreight_Inc,Hazardous,25-10-2025,25-10-2025,5,,4628
SHP2371,United States,OceanWave,Standard,25-09-2025,24-09-2025,6,0.57,8630
SHP2372,IN,FastLogistics,Fragile,20-02-2025,24-02-2025,8,0.9,5526
SHP2373,IN,GlobalShip,Hazardous,13-03-2025,21-03-2025,9,0.61,13054
SHP2374,DE,OceanWave,Standard,19-09-2025,19-09-2025,1,0.3,11052
SHP2375,USA,,Standard,26-04-2025,26-04-2025,10,,14591
SHP2376,USA,AirFreight_Inc,Standard,26-10-2025,03-11-2025,9,0.37,2402
SHP2377,United States,AirFreight_Inc,Fragile,19-09-2025,27-09-2025,2,0.65,6154
SHP2378,India,,Fragile,28-04-2025,03-05-2025,99,0.26,12473
SHP2379,China,,Perishable,21-06-2025,26-06-2025,7,0.72,7106
SHP2380,U.S.,,Fragile,01-10-2025,30-09-2025,3,0.34,14540
SHP2381,USA,AirFreight_Inc,Hazardous,12-09-2025,19-09-2025,8,0.55,6224
SHP2382,USA,GlobalShip,Standard,28-03-2025,02-04-2025,9,0.84,13727
SHP2383,DE,GlobalShip,Hazardous,22-03-2025,26-03-2025,9,0.14,4817
SHP2384,Germany,OceanWave,Hazardous,13-02-2025,13-02-2025,4,0.63,6734
SHP2385,United States,FastLogistics,Standard,24-06-2025,23-06-2025,1,0.37,14992
SHP2386,USA,GlobalShip,Hazardous,24-03-2025,28-03-2025,1,0.51,10140
SHP2387,Germany,FastLogistics,Perishable,10-03-2025,20-03-2025,5,0.28,3143
SHP2388,DE,,Perishable,04-01-2025,04-01-2025,3,0.24,3085
SHP2389,CN,AirFreight_Inc,Hazardous,12-10-2025,10-10-2025,5,0.35,7186
SHP2390,United States,FastLogistics,Perishable,02-08-2025,11-08-2025,5,0.34,11318
SHP2391,IN,GlobalShip,Hazardous,02-02-2025,06-02-2025,2,0.76,783
SHP2392,Brazil,,Fragile,30-06-2025,04-07-2025,7,0.87,2547
SHP2393,Brazil,,Fragile,08-02-2025,13-02-2025,6,0.45,13213
SHP2394,CN,,Hazardous,20-01-2025,25-01-2025,9,0.89,13416
SHP2395,USA,,Perishable,07-05-2025,13-05-2025,3,0.08,12691
SHP2396,Brazil,AirFreight_Inc,Standard,07-03-2025,09-03-2025,4,0.72,5395
SHP2397,Brazil,OceanWave,Perishable,28-02-2025,10-03-2025,10,0.87,4581
SHP2398,Germany,OceanWave,Perishable,24-04-2025,28-04-2025,10,0.62,8637
SHP2399,IN,OceanWave,Perishable,21-03-2025,31-03-2025,9,0.66,13896
SHP2400,DE,OceanWave,Perishable,20-07-2025,25-07-2025,7,0.18,9069
SHP2401,CN,OceanWave,Standard,25-08-2025,04-09-2025,8,0.64,10727
SHP2402,Brazil,AirFreight_Inc,Hazardous,13-10-2025,12-10-2025,9,0.61,8549
SHP2403,IN,FastLogistics,Standard,07-06-2025,07-06-2025,5,0.83,12701
SHP2404,U.S.,AirFreight_Inc,Standard,19-01-2025,28-01-2025,2,0.38,3409
SHP2405,United States,GlobalShip,Standard,20-03-2025,22-03-2025,7,0.12,14394
SHP2406,China,OceanWave,Standard,01-04-2025,09-04-2025,8,,4467
SHP2407,United States,AirFreight_Inc,Standard,10-05-2025,11-05-2025,5,0.42,1620
SHP2408,India,OceanWave,Perishable,16-05-2025,18-05-2025,99,0.68,14511
SHP2409,Brazil,,Hazardous,29-07-2025,02-08-2025,6,0.08,5671
SHP2410,U.S.,FastLogistics,Fragile,24-02-2025,25-02-2025,4,0.24,4674
SHP2411,U.S.,OceanWave,Perishable,19-09-2025,22-09-2025,3,0.06,8134
SHP2412,China,,Standard,13-04-2025,17-04-2025,4,0.14,14655
SHP2413,China,FastLogistics,Hazardous,22-07-2025,24-07-2025,8,,10963
SHP2414,India,GlobalShip,Hazardous,20-07-2025,26-07-2025,6,0.89,7102
SHP2415,Brazil,GlobalShip,Fragile,09-08-2025,18-08-2025,7,0.37,1538
SHP2416,United States,OceanWave,Hazardous,30-04-2025,07-05-2025,6,0.31,11843
SHP2417,DE,AirFreight_Inc,Perishable,23-08-2025,30-08-2025,10,,12791
SHP2418,India,FastLogistics,Standard,01-06-2025,09-06-2025,1,0.49,10862
SHP2419,U.S.,FastLogistics,Standard,24-03-2025,22-03-2025,5,,12322
SHP2420,Germany,AirFreight_Inc,Hazardous,12-09-2025,17-09-2025,8,0.96,5220
SHP2421,DE,OceanWave,Standard,14-05-2025,21-05-2025,7,0.86,622
SHP2422,India,,Hazardous,12-05-2025,21-05-2025,5,0.66,12801
SHP2423,USA,AirFreight_Inc,Perishable,19-04-2025,21-04-2025,9,0.6,7993
SHP2424,United States,OceanWave,Fragile,08-03-2025,12-03-2025,2,0.11,13859
SHP2425,USA,,Hazardous,05-04-2025,05-04-2025,6,0.82,11368
SHP2426,IN,AirFreight_Inc,Standard,26-04-2025,04-05-2025,6,0.04,1970
SHP2427,United States,GlobalShip,Hazardous,28-10-2025,01-11-2025,1,0.32,8108
SHP2428,Brazil,OceanWave,Standard,25-02-2025,24-02-2025,6,0.49,13513
SHP2429,Germany,,Fragile,31-01-2025,30-01-2025,1,0.79,509
SHP2430,China,OceanWave,Hazardous,27-05-2025,01-06-2025,8,0.74,7749
SHP2431,USA,GlobalShip,Perishable,02-01-2025,01-01-2025,7,0.38,13399
SHP2432,China,OceanWave,Fragile,05-09-2025,09-09-2025,8,0.7,7616
SHP2433,U.S.,FastLogistics,Fragile,18-04-2025,16-04-2025,5,0.12,6057
SHP2434,United States,GlobalShip,Hazardous,14-04-2025,19-04-2025,6,0.96,5925
SHP2435,CN,GlobalShip,Perishable,08-08-2025,07-08-2025,99,0.26,6040
SHP2436,USA,OceanWave,Standard,01-05-2025,07-05-2025,3,0.35,10588
SHP2437,U.S.,GlobalShip,Standard,05-01-2025,13-01-2025,8,0.68,9919
SHP2438,USA,AirFreight_Inc,Standard,21-07-2025,28-07-2025,7,0.83,6942
SHP2439,DE,GlobalShip,Standard,20-09-2025,21-09-2025,9,0.35,4742
SHP2440,United States,GlobalShip,Fragile,05-02-2025,06-02-2025,4,0.2,772
SHP2441,China,FastLogistics,Hazardous,23-04-2025,23-04-2025,10,0.32,14205
SHP2442,USA,GlobalShip,Fragile,05-10-2025,08-10-2025,8,0.9,12217
SHP2443,U.S.,FastLogistics,Standard,10-08-2025,18-08-2025,7,0.59,14436
SHP2444,U.S.,OceanWave,Hazardous,23-04-2025,28-04-2025,2,0.13,2018
SHP2445,IN,AirFreight_Inc,Standard,15-01-2025,24-01-2025,3,0.25,5030
SHP2446,Germany,OceanWave,Perishable,28-06-2025,02-07-2025,5,0.17,9908
SHP2447,India,,Standard,20-06-2025,26-06-2025,9,0.4,3299
SHP2448,Germany,GlobalShip,Standard,17-04-2025,24-04-2025,1,0.3,12732
SHP2449,CN,FastLogistics,Fragile,11-10-2025,14-10-2025,3,0.36,13583
SHP2450,IN,FastLogistics,Hazardous,26-01-2025,30-01-2025,99,0.22,9452
SHP2451,India,GlobalShip,Perishable,11-02-2025,10-02-2025,4,0.51,14832
SHP2452,DE,AirFreight_Inc,Standard,14-04-2025,17-04-2025,10,0.38,14576
SHP2453,India,GlobalShip,Perishable,31-07-2025,30-07-2025,6,0.81,1283
SHP2454,China,FastLogistics,Perishable,28-03-2025,04-04-2025,10,0.44,8856
SHP2455,IN,FastLogistics,Perishable,13-07-2025,21-07-2025,8,0.12,4596
SHP2456,Brazil,AirFreight_Inc,Perishable,20-08-2025,19-08-2025,4,0.66,13597
SHP2457,China,OceanWave,Standard,03-08-2025,11-08-2025,7,0.35,2092
SHP2458,Brazil,AirFreight_Inc,Perishable,16-07-2025,18-07-2025,8,0.02,11252
SHP2459,United States,,Perishable,11-07-2025,18-07-2025,10,0.69,3429
SHP2460,DE,,Perishable,25-04-2025,26-04-2025,7,0.59,10549
SHP2461,India,OceanWave,Standard,15-06-2025,15-06-2025,3,0.69,1451
SHP2462,Brazil,OceanWave,Hazardous,13-08-2025,19-08-2025,5,0.99,2206
SHP2463,IN,AirFreight_Inc,Hazardous,11-10-2025,11-10-2025,9,0.93,7432
SHP2464,IN,OceanWave,Hazardous,03-04-2025,05-04-2025,2,0.77,3991
SHP2465,USA,AirFreight_Inc,Fragile,28-02-2025,09-03-2025,3,0.34,941
SHP2466,IN,GlobalShip,Fragile,02-06-2025,11-06-2025,8,0.86,8668
SHP2467,CN,,Standard,21-09-2025,26-09-2025,3,0.27,6185
SHP2468,CN,AirFreight_Inc,Hazardous,17-07-2025,19-07-2025,7,0.22,7530
SHP2469,Brazil,,Standard,22-05-2025,20-05-2025,7,0.77,7572
SHP2470,IN,FastLogistics,Fragile,03-08-2025,10-08-2025,9,0.97,14060
SHP2471,IN,GlobalShip,Standard,10-07-2025,18-07-2025,99,0.29,3932
SHP2472,Brazil,GlobalShip,Fragile,08-06-2025,13-06-2025,9,0.12,7433
SHP2473,China,AirFreight_Inc,Hazardous,22-07-2025,23-07-2025,1,0.74,2260
SHP2474,China,AirFreight_Inc,Standard,21-10-2025,24-10-2025,7,0.12,973
SHP2475,CN,OceanWave,Perishable,02-07-2025,07-07-2025,2,0.47,5824
SHP2476,IN,FastLogistics,Fragile,20-05-2025,21-05-2025,4,0.79,5981
SHP2477,U.S.,FastLogistics,Hazardous,22-01-2025,30-01-2025,8,0.31,1017
SHP2478,DE,,Standard,09-07-2025,14-07-2025,1,0.79,8821
SHP2479,Germany,GlobalShip,Fragile,17-05-2025,26-05-2025,3,0.61,13628
SHP2480,United States,GlobalShip,Perishable,26-07-2025,24-07-2025,4,0.22,12957
SHP2481,CN,OceanWave,Fragile,02-04-2025,06-04-2025,8,0.89,1237
SHP2482,Brazil,OceanWave,Hazardous,16-04-2025,15-04-2025,3,0.91,6858
SHP2483,Germany,OceanWave,Hazardous,21-08-2025,20-08-2025,99,0.46,6247
SHP2484,India,,Perishable,22-05-2025,01-06-2025,8,0.53,6869
SHP2485,United States,GlobalShip,Fragile,31-01-2025,04-02-2025,7,0.42,4541
SHP2486,CN,,Standard,09-02-2025,13-02-2025,8,0.62,4668
SHP2487,IN,OceanWave,Perishable,12-09-2025,15-09-2025,6,0.82,11473
SHP2488,CN,FastLogistics,Perishable,02-03-2025,04-03-2025,99,0.17,13248
SHP2489,China,AirFreight_Inc,Hazardous,12-10-2025,16-10-2025,9,0.04,4068
SHP2490,CN,,Fragile,10-08-2025,17-08-2025,6,0.31,3103
SHP2491,Germany,AirFreight_Inc,Fragile,12-09-2025,11-09-2025,8,0.3,1497
SHP2492,U.S.,FastLogistics,Standard,03-09-2025,08-09-2025,8,0.82,9860
SHP2493,Germany,,Hazardous,25-02-2025,26-02-2025,8,0.47,12929
SHP2494,Brazil,FastLogistics,Fragile,12-02-2025,21-02-2025,1,0.31,3428
SHP2495,U.S.,AirFreight_Inc,Fragile,04-06-2025,06-06-2025,4,0.3,4744
SHP2496,Brazil,AirFreight_Inc,Perishable,22-06-2025,02-07-2025,5,0.98,3851
SHP2497,DE,AirFreight_Inc,Standard,15-04-2025,17-04-2025,2,0.25,13875
SHP2498,CN,GlobalShip,Fragile,25-09-2025,05-10-2025,99,0.78,6421
SHP2499,Brazil,GlobalShip,Hazardous,18-01-2025,20-01-2025,10,0.65,14402
SHP2500,U.S.,FastLogistics,Standard,09-03-2025,17-03-2025,5,0.99,12423
SHP2501,CN,FastLogistics,Fragile,27-01-2025,02-02-2025,9,,14807
SHP2502,CN,FastLogistics,Fragile,16-03-2025,21-03-2025,3,0.53,12550
SHP2503,United States,OceanWave,Standard,18-09-2025,16-09-2025,2,0.34,5079
SHP2504,DE,GlobalShip,Perishable,22-03-2025,28-03-2025,9,0.07,1530
SHP2505,Germany,FastLogistics,Hazardous,30-01-2025,01-02-2025,1,0.84,7029
SHP2506,Brazil,GlobalShip,Perishable,14-01-2025,12-01-2025,6,0.37,7818
SHP2507,Germany,GlobalShip,Hazardous,17-10-2025,25-10-2025,1,0.32,4650
SHP2508,United States,GlobalShip,Standard,06-05-2025,16-05-2025,3,0.51,6272
SHP2509,DE,AirFreight_Inc,Hazardous,26-10-2025,29-10-2025,8,0.55,12843
SHP2510,Germany,OceanWave,Fragile,26-04-2025,04-05-2025,2,0.17,3304
SHP2511,IN,OceanWave,Fragile,26-05-2025,05-06-2025,5,0.2,10748
SHP2512,IN,FastLogistics,Perishable,16-03-2025,22-03-2025,9,0.6,12020
SHP2513,Germany,AirFreight_Inc,Perishable,29-05-2025,31-05-2025,8,0.73,7983
SHP2514,USA,AirFreight_Inc,Hazardous,01-03-2025,04-03-2025,2,0.28,9438
SHP2515,U.S.,OceanWave,Hazardous,08-01-2025,16-01-2025,9,0.5,8971
SHP2516,India,FastLogistics,Fragile,27-06-2025,05-07-2025,2,0.86,8081
SHP2517,China,FastLogistics,Standard,29-09-2025,03-10-2025,10,0.59,12061
SHP2518,United States,FastLogistics,Perishable,06-04-2025,07-04-2025,5,0.09,12680
SHP2519,Brazil,AirFreight_Inc,Perishable,24-06-2025,27-06-2025,6,0.02,4928
SHP2520,China,OceanWave,Fragile,26-10-2025,05-11-2025,3,0.34,9771
SHP2521,USA,AirFreight_Inc,Standard,17-08-2025,15-08-2025,3,0.82,3418
SHP2522,IN,GlobalShip,Hazardous,27-02-2025,28-02-2025,6,0.25,8161
SHP2523,India,AirFreight_Inc,Hazardous,19-01-2025,24-01-2025,8,0.6,12904
SHP2524,DE,GlobalShip,Perishable,29-04-2025,03-05-2025,6,0.13,9343
SHP2525,United States,GlobalShip,Perishable,07-07-2025,05-07-2025,5,0.65,3229
SHP2526,CN,,Fragile,04-01-2025,13-01-2025,6,0.51,7431
SHP2527,India,,Standard,16-02-2025,22-02-2025,8,0.43,10696
SHP2528,India,FastLogistics,Fragile,16-06-2025,22-06-2025,1,0.52,6100
SHP2529,DE,AirFreight_Inc,Fragile,12-04-2025,14-04-2025,5,0.31,3307
SHP2530,Germany,,Fragile,14-01-2025,20-01-2025,7,0.25,1257
SHP2531,India,GlobalShip,Hazardous,19-06-2025,25-06-2025,2,0.31,10421
SHP2532,United States,,Fragile,22-01-2025,21-01-2025,9,0.16,12240
SHP2533,DE,GlobalShip,Standard,04-06-2025,05-06-2025,99,0.69,3360
SHP2534,DE,GlobalShip,Hazardous,07-07-2025,05-07-2025,5,0.53,9859
SHP2535,U.S.,AirFreight_Inc,Perishable,20-05-2025,28-05-2025,9,0.52,7781
SHP2536,Germany,AirFreight_Inc,Hazardous,08-09-2025,18-09-2025,8,0.03,3963
SHP2537,Brazil,GlobalShip,Fragile,24-06-2025,29-06-2025,7,0.61,6233
SHP2538,United States,OceanWave,Fragile,28-10-2025,06-11-2025,1,0.62,13539
SHP2539,China,FastLogistics,Fragile,05-05-2025,08-05-2025,4,0.06,10901
SHP2540,DE,GlobalShip,Standard,19-07-2025,21-07-2025,1,0.35,6178
SHP2541,India,FastLogistics,Hazardous,27-08-2025,27-08-2025,6,0.07,5343
SHP2542,China,FastLogistics,Standard,21-03-2025,21-03-2025,7,0.16,10301
SHP2543,United States,AirFreight_Inc,Hazardous,28-02-2025,03-03-2025,5,0.18,11477
SHP2544,CN,OceanWave,Perishable,23-05-2025,29-05-2025,7,0.76,10741
SHP2545,India,,Perishable,18-01-2025,23-01-2025,2,0.58,11380
SHP2546,DE,,Standard,10-04-2025,11-04-2025,2,0.32,6921
SHP2547,CN,FastLogistics,Standard,30-07-2025,02-08-2025,10,0.52,13468
SHP2548,DE,FastLogistics,Standard,25-06-2025,28-06-2025,6,0.96,2934
SHP2549,India,AirFreight_Inc,Standard,08-05-2025,06-05-2025,7,0.66,1912
SHP2550,Brazil,,Hazardous,27-01-2025,02-02-2025,5,0.62,553
SHP2551,United States,FastLogistics,Hazardous,15-09-2025,24-09-2025,2,0.2,13896
SHP2552,DE,FastLogistics,Standard,14-02-2025,24-02-2025,3,0.55,2624
SHP2553,China,,Perishable,02-10-2025,02-10-2025,4,,1230
SHP2554,Brazil,FastLogistics,Perishable,19-02-2025,23-02-2025,2,0.32,8566
SHP2555,Germany,OceanWave,Fragile,14-03-2025,14-03-2025,8,0.94,10308
SHP2556,IN,FastLogistics,Perishable,15-06-2025,17-06-2025,8,0.36,2741
SHP2557,United States,AirFreight_Inc,Hazardous,09-04-2025,16-04-2025,8,0.71,13000
SHP2558,USA,GlobalShip,Standard,02-10-2025,30-09-2025,2,0.54,7175
SHP2559,IN,AirFreight_Inc,Hazardous,05-08-2025,07-08-2025,5,0.82,1405
SHP2560,CN,FastLogistics,Perishable,20-07-2025,30-07-2025,2,0.25,11219
SHP2561,DE,,Fragile,12-08-2025,20-08-2025,7,0.4,12571
SHP2562,Brazil,AirFreight_Inc,Fragile,09-09-2025,18-09-2025,8,0.59,3714
SHP2563,IN,FastLogistics,Fragile,22-09-2025,02-10-2025,10,0.77,6176
SHP2564,U.S.,OceanWave,Hazardous,02-10-2025,04-10-2025,10,0.82,4095
SHP2565,China,AirFreight_Inc,Perishable,17-09-2025,16-09-2025,10,0.95,8346
SHP2566,USA,OceanWave,Fragile,08-01-2025,10-01-2025,7,0.05,6533
SHP2567,Brazil,AirFreight_Inc,Standard,02-07-2025,04-07-2025,4,0.43,12585
SHP2568,DE,GlobalShip,Hazardous,07-08-2025,05-08-2025,9,0.08,8655
SHP2569,India,AirFreight_Inc,Perishable,23-03-2025,29-03-2025,9,0.55,7294
SHP2570,United States,AirFreight_Inc,Perishable,26-01-2025,27-01-2025,8,0.7,13579
SHP2571,China,GlobalShip,Hazardous,10-02-2025,18-02-2025,9,0.04,8487
SHP2572,United States,,Fragile,11-08-2025,15-08-2025,5,0.85,4832
SHP2573,U.S.,,Perishable,14-05-2025,23-05-2025,10,0.46,13217
SHP2574,CN,OceanWave,Hazardous,08-04-2025,13-04-2025,6,0.51,7896
SHP2575,U.S.,GlobalShip,Hazardous,27-07-2025,03-08-2025,7,0.11,1416
SHP2576,United States,FastLogistics,Hazardous,11-06-2025,17-06-2025,6,0.05,4747
SHP2577,CN,GlobalShip,Perishable,26-03-2025,27-03-2025,2,0.37,13972
SHP2578,Germany,GlobalShip,Fragile,24-07-2025,23-07-2025,7,0.6,14917
SHP2579,USA,AirFreight_Inc,Standard,28-10-2025,04-11-2025,2,0.62,1465
SHP2580,China,OceanWave,Hazardous,26-05-2025,04-06-2025,4,0.33,14874
SHP2581,United States,AirFreight_Inc,Fragile,28-05-2025,01-06-2025,4,0.82,7038
SHP2582,Brazil,FastLogistics,Fragile,13-09-2025,19-09-2025,3,0.65,6662
SHP2583,India,OceanWave,Fragile,08-05-2025,16-05-2025,4,0.19,5916
SHP2584,USA,FastLogistics,Perishable,19-03-2025,23-03-2025,8,0.25,1813
SHP2585,IN,FastLogistics,Perishable,12-07-2025,20-07-2025,7,0.14,11305
SHP2586,China,,Hazardous,15-06-2025,17-06-2025,1,0.5,1767
SHP2587,India,,Perishable,05-01-2025,05-01-2025,8,0.22,2498
SHP2588,U.S.,GlobalShip,Perishable,30-05-2025,02-06-2025,99,0.52,6361
SHP2589,China,GlobalShip,Standard,03-04-2025,13-04-2025,8,0.27,2230
SHP2590,China,FastLogistics,Perishable,22-07-2025,26-07-2025,2,,8330
SHP2591,China,FastLogistics,Hazardous,28-06-2025,29-06-2025,4,0.41,11120
SHP2592,Brazil,FastLogistics,Hazardous,18-04-2025,26-04-2025,10,0.55,1026
SHP2593,U.S.,GlobalShip,Perishable,09-06-2025,17-06-2025,8,0.45,893
SHP2594,U.S.,GlobalShip,Perishable,30-06-2025,03-07-2025,9,0.97,5037
SHP2595,DE,AirFreight_Inc,Standard,19-01-2025,21-01-2025,1,0.13,1192
SHP2596,Germany,AirFreight_Inc,Standard,07-04-2025,17-04-2025,10,0.84,6952
SHP2597,China,AirFreight_Inc,Fragile,05-06-2025,09-06-2025,10,0.66,6055
SHP2598,Brazil,FastLogistics,Fragile,07-01-2025,09-01-2025,9,0.91,12408
SHP2599,United States,GlobalShip,Fragile,28-05-2025,04-06-2025,8,0.04,6655
SHP2600,India,OceanWave,Perishable,05-01-2025,08-01-2025,8,,4738
SHP2601,India,,Hazardous,12-09-2025,21-09-2025,8,0.85,11745
SHP2602,United States,AirFreight_Inc,Fragile,22-05-2025,21-05-2025,2,0.69,14969
SHP2603,India,GlobalShip,Fragile,14-04-2025,14-04-2025,5,0.5,2240
SHP2604,USA,GlobalShip,Standard,21-01-2025,24-01-2025,4,0.15,11116
SHP2605,IN,FastLogistics,Hazardous,11-02-2025,16-02-2025,4,0.59,1926
SHP2606,U.S.,AirFreight_Inc,Hazardous,08-04-2025,14-04-2025,2,0.85,11072
SHP2607,Brazil,AirFreight_Inc,Perishable,30-01-2025,03-02-2025,9,0.21,1428
SHP2608,DE,GlobalShip,Perishable,27-04-2025,01-05-2025,5,0.26,10859
SHP2609,IN,,Hazardous,01-04-2025,31-03-2025,2,0.71,11510
SHP2610,India,GlobalShip,Perishable,24-03-2025,24-03-2025,5,0.56,5107
SHP2611,Brazil,,Hazardous,09-01-2025,14-01-2025,7,0.51,1729
SHP2612,Germany,GlobalShip,Hazardous,21-07-2025,29-07-2025,5,0.77,6183
SHP2613,U.S.,GlobalShip,Standard,08-04-2025,09-04-2025,99,0.58,4688
SHP2614,IN,GlobalShip,Perishable,20-05-2025,19-05-2025,2,0.72,10524
SHP2615,U.S.,FastLogistics,Fragile,20-07-2025,24-07-2025,1,,5769
SHP2616,U.S.,GlobalShip,Fragile,04-01-2025,04-01-2025,2,0.89,5915
SHP2617,China,FastLogistics,Hazardous,24-01-2025,22-01-2025,99,0.7,12040
SHP2618,IN,GlobalShip,Perishable,16-07-2025,20-07-2025,4,0.11,9048
SHP2619,CN,AirFreight_Inc,Standard,16-09-2025,23-09-2025,3,0.65,11058
SHP2620,DE,,Standard,05-08-2025,07-08-2025,3,,13846
SHP2621,Brazil,,Fragile,14-06-2025,12-06-2025,1,0.07,3651
SHP2622,China,FastLogistics,Hazardous,02-04-2025,05-04-2025,8,0.98,10371
SHP2623,Germany,OceanWave,Perishable,23-01-2025,25-01-2025,7,0.57,4886
SHP2624,DE,OceanWave,Hazardous,17-06-2025,23-06-2025,6,0.78,5472
SHP2625,Germany,,Standard,15-08-2025,16-08-2025,3,0.93,13614
SHP2626,DE,GlobalShip,Perishable,03-02-2025,10-02-2025,4,0.59,8247
SHP2627,USA,,Hazardous,24-10-2025,30-10-2025,3,0.61,8439
SHP2628,China,OceanWave,Perishable,25-04-2025,27-04-2025,4,0.02,6471
SHP2629,United States,OceanWave,Perishable,01-08-2025,06-08-2025,99,0.71,9597
SHP2630,Germany,FastLogistics,Standard,23-01-2025,26-01-2025,3,0.14,12995
SHP2631,Brazil,OceanWave,Standard,09-04-2025,14-04-2025,10,0.87,5595
SHP2632,USA,,Standard,08-06-2025,11-06-2025,8,0.7,7193
SHP2633,Brazil,OceanWave,Standard,01-02-2025,03-02-2025,6,0.43,10113
SHP2634,Brazil,AirFreight_Inc,Perishable,01-07-2025,06-07-2025,5,0.16,10575
SHP2635,U.S.,OceanWave,Perishable,25-09-2025,02-10-2025,9,0.88,2092
SHP2636,CN,,Fragile,23-07-2025,21-07-2025,5,0.07,1119
SHP2637,United States,FastLogistics,Hazardous,25-09-2025,24-09-2025,5,0.44,5905
SHP2638,Brazil,OceanWave,Fragile,29-04-2025,01-05-2025,4,0.39,6321
SHP2639,China,GlobalShip,Hazardous,18-09-2025,17-09-2025,6,0.83,14907
SHP2640,India,AirFreight_Inc,Standard,01-10-2025,30-09-2025,10,0.73,14683
SHP2641,Germany,GlobalShip,Hazardous,19-07-2025,29-07-2025,2,0.32,7664
SHP2642,USA,,Hazardous,13-03-2025,11-03-2025,5,0.16,3819
SHP2643,USA,FastLogistics,Hazardous,27-04-2025,05-05-2025,3,0.61,11384
SHP2644,China,GlobalShip,Perishable,11-05-2025,19-05-2025,8,0.62,7572
SHP2645,Germany,OceanWave,Perishable,13-02-2025,21-02-2025,6,0.56,6516
SHP2646,CN,FastLogistics,Standard,06-10-2025,05-10-2025,4,0.36,1268
SHP2647,IN,OceanWave,Perishable,11-02-2025,15-02-2025,7,,5617
SHP2648,India,OceanWave,Perishable,18-04-2025,25-04-2025,99,0.72,11490
SHP2649,U.S.,OceanWave,Hazardous,03-09-2025,07-09-2025,3,0.59,7346
SHP2650,India,OceanWave,Standard,18-06-2025,23-06-2025,5,0.52,6794
SHP2651,Brazil,FastLogistics,Perishable,18-04-2025,27-04-2025,6,0.56,10132
SHP2652,U.S.,AirFreight_Inc,Standard,27-01-2025,28-01-2025,6,0.81,1749
SHP2653,U.S.,AirFreight_Inc,Fragile,12-04-2025,11-04-2025,5,0.45,12726
SHP2654,India,OceanWave,Fragile,07-01-2025,16-01-2025,8,0.52,11923
SHP2655,IN,AirFreight_Inc,Perishable,05-08-2025,11-08-2025,4,0.07,12693
SHP2656,United States,GlobalShip,Hazardous,30-08-2025,29-08-2025,8,0.5,4044
SHP2657,United States,OceanWave,Perishable,03-01-2025,04-01-2025,5,0.61,1482
SHP2658,China,,Perishable,25-02-2025,28-02-2025,1,0.09,2240
SHP2659,United States,GlobalShip,Fragile,13-03-2025,12-03-2025,1,0.64,2942
SHP2660,United States,OceanWave,Hazardous,11-10-2025,18-10-2025,4,0.04,5024
SHP2661,India,FastLogistics,Standard,07-01-2025,08-01-2025,8,0.8,5792
SHP2662,United States,OceanWave,Fragile,17-10-2025,15-10-2025,2,0.95,3905
SHP2663,IN,FastLogistics,Hazardous,25-02-2025,06-03-2025,2,0.26,13766
SHP2664,Germany,OceanWave,Perishable,19-07-2025,18-07-2025,8,0.36,4764
SHP2665,CN,FastLogistics,Fragile,17-04-2025,18-04-2025,3,0.82,8324
SHP2666,DE,FastLogistics,Perishable,13-02-2025,21-02-2025,1,0.07,1468
SHP2667,China,OceanWave,Fragile,26-07-2025,05-08-2025,4,0.68,2949
